Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
62800971,Banyan Moon,Thao Thai,"Thai, Thao",,"=""0063267101""","=""9780063267107""",2,3.91,Mariner Books,Hardcover,336,2023,2023,2023/09/24,2023/09/21,,,read,,,,1,0
10054335,Rules of Civility,Amor Towles,"Towles, Amor",,"=""""","=""""",4,4.08,Viking Adult,Hardcover,335,2011,2011,2023/09/20,2023/09/17,,,read,,,,1,0
18812,"Dostoevsky: The Stir of Liberation, 1860-1865",Joseph Frank,"Frank, Joseph",,"=""0691014523""","=""9780691014524""",4,4.48,Princeton University Press,Paperback,416,1988,1986,2023/09/16,2023/09/06,,,read,,,,1,0
23281612,The Bloody Chamber and Other Stories,Angela Carter,"Carter, Angela",Kelly Link,"=""0143107615""","=""9780143107613""",3,3.91,Penguin Books,Paperback,162,2015,1979,2023/09/16,2016/01/29,,,read,,,,1,0
58999261,Time Shelter,Georgi Gospodinov,"Gospodinov, Georgi",Angela Rodel,"=""1324090952""","=""9781324090953""",4,3.75,Liveright,Hardcover,304,2022,2020,2023/09/10,2023/09/09,,,read,,,,1,0
59576076,The Rabbit Hutch,Tess Gunty,"Gunty, Tess",,"=""""","=""""",2,3.52,Knopf,Hardcover,399,2022,2022,2023/09/08,2022/11/16,,,read,,,,1,0
7354,The Shipping News,Annie Proulx,"Proulx, Annie",,"=""0743225422""","=""9780743225427""",4,3.88,Scribner,Paperback,337,2002,1993,2023/09/02,2023/08/28,,,read,,,,1,0
62039166,The Bee Sting,Paul Murray,"Murray, Paul",,"=""0374600309""","=""9780374600303""",3,3.92,"Farrar, Straus and Giroux",Hardcover,656,2023,2023,2023/08/30,2023/08/22,,,read,,,,1,0
64000510,Sun House,David James Duncan,"Duncan, David James",,"=""0316129372""","=""9780316129374""",4,3.84,"Little, Brown and Company",Hardcover,784,2023,2023,2023/08/27,2023/08/10,,,read,,,,1,0
20329225,Sophocles: The Complete Plays (Signet Classics),Sophocles,"Sophocles, Sophocles","Paul Roche, Matthew S. Santirocco","=""""","=""""",4,4.26,Signet Classics,Mass Market Paperback,464,2010,-401,2023/08/14,2023/07/31,,,read,,,,1,0
63848626,"Culture: The Story of Us, From Cave Art to K-Pop",Martin Puchner,"Puchner, Martin",,"=""0393868001""","=""9780393868005""",3,3.82,W. W. Norton & Company,Kindle Edition,371,2023,2023,2023/08/09,2023/07/28,,,read,,,,1,0
62697454,On Getting Out of Bed: The Burden and Gift of Living,Alan  Noble,"Noble, Alan",,"=""1514004437""","=""9781514004432""",4,4.32,IVP,Hardcover,108,2023,,2023/06/15,2023/08/07,,,read,,,,1,0
198429,The Epistle to the Romans,Karl Barth,"Barth, Karl","Edwyn C. Hoskyns, Paul the Apostle","=""0195002946""","=""9780195002942""",3,4.15,"Oxford University Press, U.S.A.",Paperback,568,1968,1918,2023/08/07,2023/02/06,,,read,,,,1,0
441200,Eugene Onegin,Alexander Pushkin,"Pushkin, Alexander",Stanley Mitchell,"=""0140448101""","=""9780140448108""",5,4.10,Penguin Classics,Paperback,304,2008,1825,2023/07/30,2022/01/08,,,read,,,,1,0
118745233,"The Novel, Who Needs It?",Joseph Epstein,"Epstein, Joseph",,"=""1641773057""","=""9781641773058""",3,3.89,Encounter Books,Hardcover,152,2023,,2023/07/26,2023/04/04,,,read,,,,1,0
62585992,Many Things Under a Rock: The Mysteries of Octopuses,David Scheel,"Scheel, David","Laurel ""Yoyo"" Scheel","=""1324020695""","=""9781324020691""",3,3.73,W. W. Norton & Company,Hardcover,320,2023,2023,2023/07/23,2023/07/17,,,read,,,,1,0
1283566,This Republic of Suffering: Death and the American Civil War,Drew Gilpin Faust,"Faust, Drew Gilpin",,"=""037540404X""","=""9780375404047""",4,4.04,Alfred A. Knopf,Hardcover,346,2008,2008,2023/07/17,2023/07/12,,,read,,,,1,0
35689286,"Worst. President. Ever.: James Buchanan, the POTUS Rating Game, and the Legacy of the Least of the Lesser Presidents",Robert Strauss,"Strauss, Robert",,"=""1515997138""","=""9781515997139""",3,3.50,Tantor Media,Audiobook,,2016,2016,2023/07/08,2023/07/01,,,read,,,,1,0
62711641,"Fractal Noise (Fractalverse, #0)",Christopher Paolini,"Paolini, Christopher",,"=""1250862485""","=""9781250862488""",3,3.44,Tor Books,Hardcover,286,2023,2023,2023/05/29,2023/05/25,,,read,It’s fine? ,,,1,0
57976552,The Scarlet Letter: A Guide to Reading and Reflecting (Read and Reflect with the Classics),Karen Swallow Prior,"Prior, Karen Swallow",Nathaniel Hawthorne,"=""1462796680""","=""9781462796687""",4,4.11,B&H Books,Hardcover,424,2022,,2023/06/04,2021/07/03,,,read,I didn’t read this in high school and I’m sure I would’ve hated it. It’s still good I guess. One of those “I see why its a classic but I’m probably not going to read it again” situations ,,,1,0
60353768,The Marriage Portrait,Maggie O'Farrell,"O'Farrell, Maggie",,"=""""","=""""",4,4.01,Knopf Publishing Group,Hardcover,355,2022,2022,2023/06/18,2023/06/05,,,read,Super well-done. The time jumping structure of this works very well ,,,1,0
7148831,The Hound of the Baskervilles (Sherlock Holmes #5),Arthur Conan Doyle,"Doyle, Arthur Conan",Christopher Frayling,"=""0141192437""","=""9780141192437""",4,4.13,Penguin Classics,Paperback,240,2009,1902,2023/06/20,2023/06/06,,,read,A classic for a reason. I do feel like Sherlock Holmes in general is better if you’ve read a lot of them. This is specific to the Penguin edition I had but there are entirely way too many endnotes in this ,,,1,0
68044997,"Code of the Hills (Mick Hardin, #3)",Chris Offutt,"Offutt, Chris",,"=""080216191X""","=""9780802161918""",3,4.02,Grove Press,Hardcover,271,2023,2023,2023/06/25,2023/06/25,,,read,Entertaining and does what it needs to. Mick’s character was very well written. Some of the plot was kinda ehh ,,,1,0
62052321,Titanium Noir (Titanium Noir #1),Nick Harkaway,"Harkaway, Nick",,"=""0593535367""","=""9780593535363""",4,4.02,Knopf,Hardcover,236,2023,2023,2023/07/01,2023/07/01,,,read,Very entertaining and well-written mashup of noir and sci-fi. Maybe could use more character depth but also maybe this kind of book doesn’t really need it. Hope this gets some mention on best-of lists at the end of the year,,,1,0
61442464,Halcyon,Elliot Ackerman,"Ackerman, Elliot",,"=""0593321626""","=""9780593321621""",2,3.56,Knopf,Hardcover,240,2023,2023,2023/07/03,2023/07/03,,,read,Writing itself was very good. The science stuff was too out there without any real explanation. Honestly it could’ve been written without it. The rest of the book tried to cram too many Current Discourse points into it. Hard to see this being relevant in 20 years when people have moved on to other things. There’s better ways to write about this.,,,1,0
62192506,"Traffic: Genius, Rivalry, and Delusion in the Billion-Dollar Race to Go Viral",Ben Smith,"Smith, Ben",,"=""0593299752""","=""9780593299753""",3,3.67,Penguin Press,Hardcover,352,2023,,2023/07/06,2023/07/06,,,read,Entertaining enough for 3 stars. Interesting in ways that I don’t think Smith intended.,,,1,0
963446,Sonechka,Lyudmila Ulitskaya,"Ulitskaya, Lyudmila",Lyudmila Ulitskaya,"=""5717200382""","=""9785717200387""",0,3.62,Glas,Paperback,192,1998,1992,,2022/11/08,to-read,to-read (#175),to-read,,,,0,0
26529576,Changing the Subject: Art and Attention in the Internet Age,Sven Birkerts,"Birkerts, Sven",,"=""1555979106""","=""9781555979102""",5,3.65,Graywolf Press,Kindle Edition,269,2015,2015,2015/12/06,2015/11/04,,,read,,,,1,0
60194162,Demon Copperhead,Barbara Kingsolver,"Kingsolver, Barbara",,"=""""","=""""",5,4.49,Harper,Hardcover,560,2022,2022,2023/05/24,2022/12/16,,,read,,,,1,0
58210933,Trust,Hernan Diaz,"Diaz, Hernan",,"=""0593420314""","=""9780593420317""",4,3.82,Riverhead Books,Hardcover,402,2022,2022,2023/05/13,2022/12/27,,,read,,,,1,0
9141165,War and Peace,Leo Tolstoy,"Tolstoy, Leo","Louise Maude, Aylmer Maude, Amy Mandelker","=""0199232768""","=""9780199232765""",4,4.16,Oxford University Press,Paperback,1350,2010,1869,2016/03/29,2016/02/21,,,read,,,,2,0
61714633,"The Wager: A Tale of Shipwreck, Mutiny and Murder",David Grann,"Grann, David",,"=""0385534264""","=""9780385534260""",4,4.18,Doubleday,Hardcover,331,2023,2023,2023/05/02,2023/04/24,,,read,,,,1,0
65677987,Reading for the Love of God,Jessica Hooten Wilson,"Wilson, Jessica Hooten",,"=""""","=""""",4,4.20,Brazos Press,Hardcover,208,2023,2023,2023/05/02,2023/04/11,,,read,,,,1,0
10035073,True Grit,Charles Portis,"Portis, Charles",Donna Tartt,"=""""","=""""",5,4.17,The Overlook Press,Paperback,235,2010,1968,2023/04/22,2023/04/17,,,read,,,,1,0
59109077,Horse,Geraldine Brooks,"Brooks, Geraldine",,"=""0399562966""","=""9780399562969""",3,4.27,Viking,Hardcover,401,2022,2022,2023/04/15,2022/12/16,,,read,,,,1,0
57933312,"How Minds Change: The Surprising Science of Belief, Opinion, and Persuasion",David McRaney,"McRaney, David",,"=""0593190297""","=""9780593190296""",2,4.14,Portfolio,Hardcover,352,2022,2022,2023/04/10,2022/09/15,,,read,,,,1,0
61904403,Sons of Baseball: Growing Up with a Major League Dad,Mark Braff,"Braff, Mark",Cal Ripken Jr.,"=""1538176882""","=""9781538176887""",0,3.72,Rowman & Littlefield Publishers,Hardcover,240,2023,,,2023/04/04,to-read,to-read (#202),to-read,,,,0,0
62622165,The Curious History of Weights & Measures,Claire Cock-Starkey,"Cock-Starkey, Claire",,"=""1851245790""","=""9781851245796""",0,3.62,"Bodleian Library, University of Oxford",Hardcover,200,2023,,,2023/04/04,to-read,to-read (#201),to-read,,,,0,0
58988425,Wild Problems: A Guide to the Decisions That Define Us,"Russell ""Russ"" Roberts","Roberts, Russell ""Russ""",,"=""0593418255""","=""9780593418253""",4,3.81,Portfolio,Hardcover,224,2022,2022,2023/03/31,2022/12/17,,,read,,,,1,0
200572,"My Man Jeeves (Jeeves, #1)",P.G. Wodehouse,"Wodehouse, P.G.",,"=""1585678759""","=""9781585678754""",4,4.06,Harry N. Abrams,Hardcover,256,2007,1919,2023/03/25,2017/09/26,,,read,,,,1,0
58214333,The Swimmers,Julie Otsuka,"Otsuka, Julie",,"=""0593321332""","=""9780593321331""",2,3.66,Knopf,Hardcover,176,2022,2022,2023/03/13,2022/11/25,,,read,,,,1,0
568236,A Distant Mirror: The Calamitous 14th Century,Barbara W. Tuchman,"Tuchman, Barbara W.",,"=""0345349571""","=""9780345349576""",4,4.05,Random House Publishing Group,Paperback,714,1987,1978,2023/03/12,2023/01/13,,,read,,,,1,0
53317468,The Twilight Zone,Nona Fernández,"Fernández, Nona",,"=""164445047X""","=""9781644450475""",4,4.19,Graywolf Press,Paperback,232,2021,2016,2023/03/08,2021/05/24,,,read,,,,1,0
61111302,"Essex Dogs (Essex Dogs, #1)",Dan Jones,"Jones, Dan",,"=""0593653785""","=""9780593653784""",4,3.91,Viking,Hardcover,464,2023,2022,2023/02/26,2023/02/15,,,read,,,,1,0
18071075,Wise Blood,Flannery O'Connor,"O'Connor, Flannery",,"=""""","=""""",4,3.83,"Farrar, Straus and Giroux",Kindle Edition,248,2007,1952,2023/02/14,2022/02/05,,,read,,,,1,0
85386,"Rabbit, Run (Rabbit Angstrom, #1)",John Updike,"Updike, John",,"=""0449911659""","=""9780449911655""",3,3.59,Random House,Paperback,325,1996,1960,2023/02/05,2017/09/27,,,read,,,,1,0
337520,"Deceit, Desire and the Novel: Self and Other in Literary Structure",René Girard,"Girard, René",,"=""0801818303""","=""9780801818301""",0,4.26,Johns Hopkins University Press,Paperback,328,1976,1961,,2023/01/24,to-read,to-read (#200),to-read,,,,0,0
58085251,"Index, A History of the: A Bookish Adventure from Medieval Manuscripts to the Digital Age",Dennis Duncan,"Duncan, Dennis",,"=""1324002549""","=""9781324002543""",3,3.67,W. W. Norton & Company,Hardcover,352,2022,2021,2023/01/23,2022/12/17,,,read,,,,1,0
9250050,Mink River,Brian  Doyle,"Doyle, Brian",,"=""0870715852""","=""9780870715853""",0,4.17,Oregon State University Press,Paperback,319,2010,2010,,2023/01/22,to-read,to-read (#199),to-read,,,,0,0
62593704,The Last Songbird (Pacific Coast Highway Mystery #1),Daniel Weizmann,"Weizmann, Daniel",,"=""1685890318""","=""9781685890315""",0,3.42,Melville House,Kindle Edition,256,2023,2023,,2023/01/20,to-read,to-read (#198),to-read,,,,0,0
60838158,Small World,Laura Zigman,"Zigman, Laura",,"=""0063088282""","=""9780063088283""",2,3.46,Ecco,Hardcover,304,2023,2023,2023/01/17,2023/01/17,,,read,,,,2,0
59386098,The Perfect Golden Circle,Benjamin Myers,"Myers, Benjamin",,"=""1612199585""","=""9781612199580""",4,3.92,Melville House,Hardcover,211,2022,2022,2023/01/11,2022/12/27,,,read,,,,1,0
911868,Arundel,Kenneth Roberts,"Roberts, Kenneth",N.C. Wyeth,"=""0892723645""","=""9780892723645""",0,4.22,Down East Books,Paperback,496,1995,1930,,2023/01/10,to-read,to-read (#197),to-read,,,,0,0
60320713,Chekhov Becomes Chekhov: The Emergence of a Literary Genius,Bob Blaisdell,"Blaisdell, Bob",,"=""1639362649""","=""9781639362646""",0,4.00,Pegasus Books,Hardcover,400,2022,,,2023/01/09,to-read,to-read (#196),to-read,,,,0,0
77952,"The Message in the Bottle: How Queer Man Is, How Queer Language Is, and What One Has to Do with the Other",Walker Percy,"Percy, Walker",,"=""0312254016""","=""9780312254018""",3,4.04,Picador,Paperback,352,2000,1975,2023/01/04,2022/04/06,,,read,,,,1,0
34914895,Eye of the Needle,Ken Follett,"Follett, Ken",,"=""0143132040""","=""9780143132042""",4,4.21,Penguin Books,Paperback,352,2017,1978,2023/01/04,2022/12/24,,,read,,,,1,0
58446244,When We Lost Our Heads,Heather O'Neill,"O'Neill, Heather",,"=""0593422902""","=""9780593422908""",0,3.97,Riverhead Books,Hardcover,448,2022,2022,,2022/12/31,to-read,to-read (#195),to-read,,,,0,0
53402121,We Run the Tides,Vendela Vida,"Vida, Vendela",,"=""0062936239""","=""9780062936233""",0,3.64,Ecco,Hardcover,272,2021,2021,,2022/12/27,to-read,to-read (#194),to-read,,,,0,0
57931941,Power and Liberty: Constitutionalism in the American Revolution,Gordon S. Wood,"Wood, Gordon S.",,"=""0197546919""","=""9780197546918""",0,4.21,Oxford University Press,Hardcover,240,2021,,,2022/12/27,to-read,to-read (#193),to-read,,,,0,0
618291,"Slaughterhouse-Five, or The Children's Crusade",Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",,"=""0385312083""","=""9780385312080""",3,4.10,Modern Library,Hardcover,205,1994,1969,2015/03/04,2015/01/19,,,read,,,,2,0
59693959,Lapvona,Ottessa Moshfegh,"Moshfegh, Ottessa",,"=""""","=""""",1,3.53,Penguin Press,Kindle Edition,313,2022,2022,2022/12/24,2022/08/15,,,read, Boring. And gross.,,,1,0
45892264,Unfinished Business: Notes of a Chronic Re-reader,Vivian Gornick,"Gornick, Vivian",,"=""0374282153""","=""9780374282158""",0,3.73,"Farrar, Straus and Giroux",Hardcover,176,2020,2020,,2022/12/24,to-read,to-read (#192),to-read,,,,0,0
48994895,Reading While Black: African American Biblical Interpretation as an Exercise in Hope,Esau McCaulley,"McCaulley, Esau",,"=""""","=""""",4,4.43,IVP Academic,Kindle Edition,200,2020,2020,2022/12/20,2022/12/15,,,read,,,,1,0
57693172,A Flicker in the Dark,Stacy Willingham,"Willingham, Stacy",,"=""1250803829""","=""9781250803825""",3,3.99,Minotaur Books,Hardcover,357,2022,2022,2022/12/18,2022/12/15,,,read,,,,1,0
44776411,The Hidden Half: How the World Conceals its Secrets,Michael Blastland,"Blastland, Michael",,"=""""","=""""",0,3.67,Atlantic Books,ebook,307,2019,2019,,2022/12/17,to-read,to-read (#191),to-read,,,,0,0
56646767,The Library: A Fragile History,Andrew Pettegree,"Pettegree, Andrew",Arthur der Weduwen,"=""1788163427""","=""9781788163422""",0,3.83,Profile Books,Hardcover,518,2021,2021,,2022/12/17,to-read,to-read (#190),to-read,,,,0,0
56987850,"The Gambler Wife: A True Story of Love, Risk, and the Woman Who Saved Dostoyevsky",Andrew D. Kaufman,"Kaufman, Andrew D.",,"=""0525537147""","=""9780525537144""",0,4.18,Riverhead Books,Hardcover,400,2021,2021,,2022/12/17,to-read,to-read (#189),to-read,,,,0,0
57693415,After the Romanovs: Russian Exiles in Paris from the Belle Époque Through Revolution and War,Helen Rappaport,"Rappaport, Helen",,"=""1250273102""","=""9781250273109""",0,3.77,St. Martin's Press,Hardcover,336,2022,2022,,2022/12/16,to-read,to-read (#188),to-read,,,,0,0
60092581,Lessons,Ian McEwan,"McEwan, Ian",,"=""0593535200""","=""9780593535202""",0,3.99,Knopf,Hardcover,448,2022,2022,,2022/12/16,to-read,to-read (#187),to-read,,,,0,0
60097027,Nights of Plague,Orhan Pamuk,"Pamuk, Orhan",Ekin Oklap,"=""0525656898""","=""9780525656890""",0,3.57,Knopf,Hardcover,683,2022,2021,,2022/12/16,to-read,to-read (#186),to-read,,,,0,0
60092387,The Singularities,John Banville,"Banville, John",,"=""0525655174""","=""9780525655176""",0,3.15,Knopf,Hardcover,320,2022,2022,,2022/12/16,to-read,to-read (#185),to-read,,,,0,0
59241152,Poguemahone,Patrick McCabe,"McCabe, Patrick",,"=""1800181116""","=""9781800181113""",0,3.97,Unbound,Hardcover,624,2021,2022,,2022/12/16,to-read,to-read (#184),to-read,,,,0,0
58662236,Small Things Like These,Claire Keegan,"Keegan, Claire",,"=""0802158749""","=""9780802158741""",4,4.16,Grove Press,Hardcover,128,2021,2021,2022/12/14,2022/10/12,,,read,,,,1,0
19534,The Brothers K,David James Duncan,"Duncan, David James",,"=""055337849X""","=""9780553378498""",5,4.39,Dial Press Trade Paperback,Paperback,645,1996,1992,2022/12/11,2017/09/29,,,read,,,,1,0
28805,"Ballad of the Whiskey Robber: A True Story of Bank Heists, Ice Hockey, Transylvanian Pelt Smuggling, Moonlighting Detectives, and Broken Hearts",Julian Rubinstein,"Rubinstein, Julian",,"=""0316010731""","=""9780316010733""",0,4.01,Back Bay Books,Paperback,352,2005,2004,,2022/12/11,to-read,to-read (#183),to-read,,,,0,0
17893,Netochka Nezvanova,Fyodor Dostoevsky,"Dostoevsky, Fyodor",Jane Kentish,"=""0140444556""","=""9780140444551""",3,3.84,Penguin Classics,Paperback,176,1986,1849,2022/12/08,2022/12/03,,,read,,,,1,0
23196,The River Why,David James Duncan,"Duncan, David James",,"=""0553344862""","=""9780553344868""",0,4.22,Bantam,Paperback,293,1984,1983,,2022/12/06,to-read,to-read (#182),to-read,,,,0,0
58067654,The Quiet Before: On the Unexpected Origins of Radical Ideas,Gal Beckerman,"Beckerman, Gal",,"=""152475918X""","=""9781524759186""",0,3.81,Crown,Hardcover,352,2022,,,2022/12/04,to-read,to-read (#181),to-read,,,,0,0
59149205,Rules: A Short History of What We Live By (The Lawrence Stone Lectures),Lorraine Daston,"Daston, Lorraine",,"=""0691156980""","=""9780691156989""",0,3.85,Princeton University Press,Hardcover,384,2022,2022,,2022/12/04,to-read,to-read (#180),to-read,,,,0,0
1167639,"Dostoevsky: The Years of Ordeal, 1850-1859",Joseph Frank,"Frank, Joseph",,"=""0691065764""","=""9780691065762""",4,4.52,Princeton University Press,Paperback,304,1984,1983,2022/12/01,2022/11/07,,,read,,,,1,0
8143909,Foster,Claire Keegan,"Keegan, Claire",,"=""0571255655""","=""9780571255658""",0,4.32,Faber & Faber,Paperback,89,2010,2010,,2022/11/25,to-read,to-read (#179),to-read,,,,0,0
60651922,How to Read Now,Elaine Castillo,"Castillo, Elaine",,"=""0593489640""","=""9780593489642""",0,4.03,Viking,ebook,351,2022,2022,,2022/11/25,to-read,to-read (#178),to-read,,,,0,0
1155340,Institutes of the Christian Religion,John Calvin,"Calvin, John",Henry Beveridge,"=""1598561685""","=""9781598561685""",0,4.14,Hendrickson Publishers,Hardcover,1104,2008,1536,2022/11/20,2021/03/05,,,read,,,,1,0
77013,As I Lay Dying,William Faulkner,"Faulkner, William",,"=""""","=""""",3,3.72,Vintage,Paperback,288,1991,1930,2022/11/17,2020/11/11,,,read,,,,1,0
32620332,The Seven Husbands of Evelyn Hugo,Taylor Jenkins Reid,"Reid, Taylor Jenkins",,"=""1501139231""","=""9781501139239""",2,4.41,Atria Books,Hardcover,389,2017,2017,2022/11/11,2022/10/10,,,read,,,,1,0
63234342,A Longing for Impossible Things,David Borofka,"Borofka, David",,"=""1421442132""","=""9781421442136""",5,5.00,Johns Hopkins University Press,Paperback,208,2022,,2022/10/01,2022/11/11,,,read,,,,1,0
60415700,Now Is Not the Time to Panic,Kevin    Wilson,"Wilson, Kevin",,"=""0062913506""","=""9780062913500""",0,3.69,Ecco,Hardcover,246,2022,2022,,2022/11/11,to-read,to-read (#177),to-read,,,,0,0
36529,Narrative of the Life of Frederick Douglass,Frederick Douglass,"Douglass, Frederick",,"=""1580495761""","=""9781580495769""",0,4.12,Prestwick House Inc.,Paperback,158,2004,1845,,2022/11/08,to-read,to-read (#174),to-read,,,,0,0
